order_id,date,customer_age,product_category,region,quantity,unit_price,discount_pct,payment_method,order_status,customer_satisfaction,return_flag,revenue
11133,2024-10-31 17:23:40.183486,36.0,Beauty,Central,7.0,97.25,0.238,Debit Card,Pending,5.0,,518.73
11134,2024-11-01 15:18:45.938281,59.0,Home,South,16.0,17.87,0.288,Credit Card,completed,,0.0,203.58
11135,2024-11-02 13:13:51.693077,58.0,Home,East,1.0,25.79,0.247,,completed,5.0,,19.42
11136,2024-11-03 11:08:57.447873,54.0,Sports,North,17.0,98.65,,crypto,completed,5.0,,1621.71
11137,2024-11-04 09:04:03.202668,23.0,Sports,East,9.0,21.07,0.087,Credit Card,completed,4.0,,173.13
11138,2024-11-05 06:59:08.957464,,Clothing,East,6.0,82.34,,Debit Card,PENDING,1.0,0.0,444.64
11139,2024-11-06 04:54:14.712260,43.0,Toys,East,19.0,9.53,0.333,Debit Card,Cancelled,4.0,0.0,120.77
11140,2024-11-07 02:49:20.467055,51.0,Toys,East,13.0,104.63,0.185,Credit Card,Pending,5.0,1.0,1108.55
11141,2024-11-08 00:44:26.221851,73.0,Food,South,3.0,49.91,0.195,Cash,Refunded,3.0,0.0,120.53
11142,2024-11-08 22:39:31.976647,62.0,Toys,West,7.0,29.78,0.374,crypto,Pending,4.0,0.0,130.5
11143,2024-11-09 20:34:37.731442,23.0,Sports,Central,9.0,38.75,0.255,PayPal,Pending,5.0,0.0,259.82
11144,2024-11-10 18:29:43.486238,54.0,Electronics,East,5.0,7.07,0.359,Credit Card,Completed,5.0,0.0,22.66
11145,2024-11-11 16:24:49.241034,74.0,Toys,East,10.0,37.7,0.183,crypto,completed,1.0,0.0,308.01
11146,2024-11-12 14:19:54.995829,50.0,Sports,,17.0,27.94,0.06,crypto,completed,,0.0,446.48
11147,2024-11-13 12:15:00.750625,70.0,Clothing,West,12.0,7.31,0.372,Debit Card,completed,2.0,0.0,55.09
11148,2024-11-14 10:10:06.505421,39.0,Home,,16.0,14.8,0.183,PayPal,Completed,4.0,0.0,193.47
11149,2024-11-15 08:05:12.260216,38.0,Toys,North,3.0,28.36,0.073,Credit Card,Cancelled,4.0,0.0,78.87
11150,2024-11-16 06:00:18.015012,23.0,Clothing,South,9.0,15.98,0.121,Debit Card,Cancelled,4.0,0.0,126.42
11151,2024-11-17 03:55:23.769808,23.0,Home,North,15.0,1.83,0.02,Debit Card,Refunded,5.0,0.0,26.9
11152,2024-11-18 01:50:29.524603,,Beauty,East,5.0,120.5,0.187,Cash,Cancelled,1.0,0.0,489.83
11153,2024-11-18 23:45:35.279399,65.0,Beauty,East,13.0,27.92,0.341,crypto,Cancelled,5.0,0.0,239.19
11154,2024-11-19 21:40:41.034195,21.0,Home,East,14.0,2.16,0.373,Credit Card,completed,5.0,0.0,18.96
11155,2024-11-20 19:35:46.788990,47.0,Toys,South,15.0,429.21,0.373,Credit Card,PENDING,,0.0,4036.72
11156,2024-11-21 17:30:52.543786,28.0,Food,East,16.0,146.89,0.05,Credit Card,Pending,3.0,0.0,2232.73
11157,2024-11-22 15:25:58.298582,47.0,Sports,North,13.0,21.78,0.153,Debit Card,Cancelled,1.0,0.0,239.82
11158,2024-11-23 13:21:04.053377,48.0,Electronics,West,17.0,12.05,0.011,Cash,Cancelled,4.0,0.0,202.6
11159,2024-11-24 11:16:09.808173,41.0,Electronics,West,8.0,53.72,0.342,PayPal,Completed,2.0,1.0,282.78
11160,2024-11-25 09:11:15.562969,72.0,Books,Central,2.0,42.22,0.144,Debit Card,Refunded,4.0,0.0,72.28
11161,2024-11-26 07:06:21.317764,26.0,Home,North,5.0,63.47,0.252,PayPal,PENDING,5.0,,237.38
11162,2024-11-27 05:01:27.072560,,Electronics,East,6.0,12.09,0.286,Cash,Completed,1.0,0.0,51.79
11163,2024-11-28 02:56:32.827356,20.0,Toys,West,12.0,123.63,0.172,crypto,completed,1.0,,1228.39
11164,2024-11-29 00:51:38.582151,68.0,Food,North,18.0,18.76,0.123,Credit Card,Pending,1.0,0.0,296.15
11165,2024-11-29 22:46:44.336947,48.0,Home,West,1.0,74.96,0.385,PayPal,Refunded,3.0,0.0,46.1
11166,2024-11-30 20:41:50.091743,57.0,Food,East,17.0,12.73,0.386,Debit Card,Completed,4.0,0.0,132.88
11167,2024-12-01 18:36:55.846538,54.0,Toys,West,11.0,794.55,0.116,PayPal,Cancelled,3.0,0.0,7726.2
11168,2024-12-02 16:32:01.601334,53.0,Electronics,Central,10.0,76.3,0.192,,Cancelled,,0.0,616.5
11169,2024-12-03 14:27:07.356130,41.0,Electronics,Central,19.0,1054.77,0.389,Credit Card,Refunded,2.0,0.0,12244.82
11170,2024-12-04 12:22:13.110925,48.0,Books,West,14.0,89.4,0.002,PayPal,Cancelled,,0.0,1249.1
11171,2024-12-05 10:17:18.865721,23.0,Electronics,North,10.0,16.88,,crypto,Completed,5.0,0.0,140.95
11172,2024-12-06 08:12:24.620517,19.0,Home,North,15.0,89.59,0.04,Debit Card,Completed,3.0,1.0,1290.1
11173,2024-12-07 06:07:30.375312,37.0,Toys,North,19.0,97.58,0.204,Cash,Cancelled,3.0,0.0,1475.8
11174,2024-12-08 04:02:36.130108,45.0,Beauty,,4.0,51.83,0.01,Debit Card,Cancelled,,,205.25
11175,2024-12-09 01:57:41.884904,28.0,Toys,North,2.0,70.56,0.163,Credit Card,completed,5.0,0.0,118.12
11176,2024-12-09 23:52:47.639699,21.0,Home,East,9.0,82.61,0.088,Debit Card,Pending,1.0,0.0,678.06
11177,2024-12-10 21:47:53.394495,32.0,Home,Central,10.0,10.05,0.213,Debit Card,Refunded,5.0,0.0,79.09
11178,2024-12-11 19:42:59.149291,23.0,Books,East,11.0,9.23,0.398,Debit Card,Completed,4.0,0.0,61.12
11179,2024-12-12 17:38:04.904086,,Books,North,14.0,12.77,0.32,Debit Card,Refunded,,0.0,121.57
11180,2024-12-13 15:33:10.658882,66.0,Electronics,East,7.0,38.59,0.338,Credit Card,completed,5.0,0.0,178.83
11181,2024-12-14 13:28:16.413678,47.0,Clothing,North,15.0,25.34,0.254,crypto,Completed,1.0,0.0,283.55
11182,2024-12-15 11:23:22.168473,73.0,Toys,West,19.0,10.27,0.017,,completed,5.0,,191.81
11183,2024-12-16 09:18:27.923269,55.0,Toys,East,15.0,83.96,,Cash,completed,3.0,0.0,1154.87
11184,2024-12-17 07:13:33.678065,68.0,Clothing,West,8.0,46.51,0.37,PayPal,PENDING,2.0,,234.41
11185,2024-12-18 05:08:39.432860,74.0,Books,West,11.0,40.56,0.146,PayPal,Cancelled,3.0,,381.02
11186,2024-12-19 03:03:45.187656,19.0,Electronics,South,9.0,24.3,0.041,Cash,PENDING,2.0,1.0,209.73
11187,2024-12-20 00:58:50.942452,,Clothing,North,15.0,21.03,0.281,Credit Card,Refunded,5.0,0.0,226.81
11188,2024-12-20 22:53:56.697247,28.0,Electronics,Central,1.0,12.07,0.12,Cash,Refunded,4.0,0.0,10.62
11189,2024-12-21 20:49:02.452043,25.0,Electronics,,1.0,101.54,0.108,Credit Card,Cancelled,5.0,0.0,90.57
11190,2024-12-22 18:44:08.206839,43.0,Electronics,Central,19.0,14.24,0.399,PayPal,PENDING,1.0,0.0,162.61
11191,2024-12-23 16:39:13.961634,68.0,Sports,North,3.0,42.58,0.343,Credit Card,Refunded,5.0,0.0,83.93
11192,2024-12-24 14:34:19.716430,62.0,Home,West,10.0,243.33,0.163,crypto,PENDING,2.0,0.0,2036.67
11193,2024-12-25 12:29:25.471226,61.0,Electronics,East,8.0,22.23,0.392,Cash,Cancelled,3.0,0.0,108.13
11194,2024-12-26 10:24:31.226021,22.0,Sports,East,15.0,104.88,0.26,crypto,Completed,4.0,0.0,1164.17
11195,2024-12-27 08:19:36.980817,,Books,South,10.0,65.53,0.297,,completed,5.0,1.0,460.68
11196,2024-12-28 06:14:42.735613,43.0,Clothing,Central,1.0,48.12,0.013,Cash,completed,5.0,0.0,47.49
11197,2024-12-29 04:09:48.490408,71.0,Home,Central,18.0,55.5,0.049,,PENDING,3.0,0.0,950.05
11198,2024-12-30 02:04:54.245204,21.0,Beauty,Central,2.0,29.55,0.253,crypto,Refunded,4.0,1.0,44.15
11199,2024-12-31 00:00:00.000000,36.0,Clothing,West,19.0,34.53,0.36,PayPal,PENDING,,0.0,419.88
10636,2023-08-04 20:01:00.050041,43.0,Books,North,5.0,58.06,0.37,PayPal,Refunded,5.0,0.0,182.89
10683,2023-09-16 18:10:30.525437,47.0,Books,South,8.0,23.0,0.124,Cash,Cancelled,,0.0,161.18
11033,2024-08-01 09:34:04.703919,22.0,Home,North,10.0,195.61,0.165,Debit Card,Pending,,0.0,1633.34
10190,2022-06-23 12:28:13.411175,59.0,Home,South,15.0,56.46,0.218,Debit Card,Refunded,,1.0,662.28
11083,2024-09-16 01:28:52.443703,43.0,Toys,West,11.0,54.09,,Debit Card,PENDING,3.0,0.0,558.1
10283,2022-09-16 10:52:08.607172,46.0,Toys,,7.0,40.64,0.288,crypto,Completed,4.0,1.0,202.55
10817,2024-01-17 03:13:21.668056,58.0,Sports,Central,4.0,4.26,0.206,crypto,completed,5.0,0.0,13.53
10314,2022-10-14 18:20:07.005838,,Beauty,East,13.0,15.43,0.025,PayPal,PENDING,3.0,0.0,195.58
10537,2023-05-06 10:06:30.325271,64.0,Food,South,13.0,51.15,0.008,Debit Card,Refunded,2.0,0.0,659.63
10664,2023-08-30 09:43:41.184320,52.0,Food,South,16.0,46.54,0.306,PayPal,completed,4.0,,516.78
10239,2022-08-07 06:27:55.396163,20.0,Home,Central,13.0,46.72,0.043,Debit Card,Pending,,0.0,581.24
10135,2022-05-04 06:57:56.897414,51.0,Books,North,19.0,8.23,0.144,crypto,Completed,5.0,1.0,133.85
10335,2022-11-02 22:37:07.856547,41.0,Clothing,North,3.0,26.76,0.153,Debit Card,Refunded,1.0,0.0,68.0
10189,2022-06-22 14:33:07.656380,19.0,Home,West,11.0,105.94,0.136,Cash,Completed,1.0,0.0,1006.85
10838,2024-02-05 07:30:22.518765,41.0,Food,North,19.0,59.51,,crypto,Refunded,4.0,0.0,831.06
10321,2022-10-21 03:45:47.289407,65.0,Food,South,17.0,68.63,0.19,Cash,PENDING,5.0,0.0,945.04
11146,2024-11-12 14:19:54.995829,50.0,Sports,,17.0,27.94,0.06,crypto,completed,,0.0,446.48
10228,2022-07-28 05:21:52.093411,49.0,Home,East,17.0,28.96,,PayPal,Cancelled,2.0,1.0,323.45
10480,2023-03-15 08:46:02.301918,45.0,Home,North,19.0,17.46,0.319,Cash,PENDING,2.0,0.0,225.91
11043,2024-08-10 12:45:02.251876,29.0,Beauty,North,5.0,39.26,0.209,crypto,PENDING,1.0,1.0,155.27
11006,2024-07-07 17:46:29.324437,28.0,Clothing,East,17.0,6.6,0.381,Debit Card,Completed,,0.0,69.45
10306,2022-10-07 10:59:20.967472,67.0,Books,West,19.0,74.0,0.29,Debit Card,Cancelled,,0.0,998.26
11092,2024-09-24 06:44:44.236864,60.0,Food,West,2.0,48.19,0.353,crypto,Completed,,,62.36
10568,2023-06-03 17:34:28.723936,63.0,Food,East,7.0,121.5,0.157,PayPal,Refunded,2.0,0.0,716.97
10220,2022-07-20 22:01:06.055045,54.0,Electronics,North,5.0,79.51,0.172,PayPal,Completed,2.0,0.0,329.17
10831,2024-01-29 22:04:42.235196,29.0,Clothing,West,4.0,252.71,0.379,Cash,Cancelled,2.0,1.0,627.73
10581,2023-06-15 14:30:43.536280,54.0,Sports,North,8.0,74.16,0.318,Cash,Refunded,4.0,0.0,404.62
10198,2022-06-30 19:48:59.449541,61.0,Clothing,East,16.0,40.33,0.186,crypto,Completed,3.0,1.0,525.26
10916,2024-04-16 13:07:51.392827,54.0,Toys,South,1.0,131.24,0.173,Debit Card,Pending,5.0,0.0,108.54
10455,2023-02-20 12:48:38.432026,65.0,Toys,West,15.0,5.31,0.11,,Cancelled,2.0,0.0,70.89
