employee_id,hire_date,department,job_level,employment_type,age,years_experience,education_level,base_salary,bonus_pct,performance_score,remote_days_per_week,training_hours,attrition
EMP1022,2024-04-15 19:18:17.361237,HR,Junior,Part-time,31.0,23.0,High School,29063.0,0.024,3.0,4.0,10.8,0
EMP1023,2024-04-19 03:03:26.369426,Operations,Manager,Contract,49.0,15.0,phd,,0.236,5.0,,1.5,0
EMP1024,2024-04-22 10:48:35.377616,Operations,Lead,Intern,,8.0,bachelor,28961.0,0.027,1.0,0.0,13.8,0
EMP1025,2024-04-25 18:33:44.385805,Marketing,Lead,Part-time,28.0,26.0,Master,22817.0,0.255,4.0,3.0,52.6,0
EMP1026,2024-04-29 02:18:53.393994,Operations,Lead,Full-time,46.0,2.0,PhD,179435.0,0.041,3.0,,27.6,0
EMP1027,2024-05-02 10:04:02.402183,HR,Junior,Contract,,25.0,bachelor,98830.0,0.152,3.0,2.0,5.4,0
EMP1028,2024-05-05 17:49:11.410373,Marketing,Director,Full-time,64.0,12.0,High School,28130.0,0.075,2.0,0.0,8.1,0
EMP1029,2024-05-09 01:34:20.418562,Operations,Junior,Full-time,33.0,5.0,Master,41291.0,0.014,5.0,,17.6,1
EMP1030,2024-05-12 09:19:29.426751,Engineering,Lead,Part-time,53.0,29.0,High School,47052.0,0.258,1.0,2.0,36.1,0
EMP1031,2024-05-15 17:04:38.434940,IT,Senior,Intern,54.0,10.0,High School,80999.0,0.055,5.0,,20.8,0
EMP1032,2024-05-19 00:49:47.443130,Legal,Junior,Intern,38.0,19.0,Bachelor,26606.0,0.134,4.0,3.0,17.3,0
EMP1033,2024-05-22 08:34:56.451319,Finance,Senior,Intern,24.0,7.0,Master,50768.0,0.23,4.0,,7.2,0
EMP1034,2024-05-25 16:20:05.459508,IT,Mid,Part-time,57.0,10.0,PhD,167602.0,0.199,5.0,1.0,72.0,0
EMP1035,2024-05-29 00:05:14.467697,Operations,Director,Contract,,19.0,PhD,106997.0,0.122,3.0,,23.3,0
EMP1036,2024-06-01 07:50:23.475887,Finance,Senior,Part-time,57.0,21.0,bachelor,39866.0,0.186,3.0,1.0,22.7,0
EMP1037,2024-06-04 15:35:32.484076,Marketing,Mid,Contract,46.0,11.0,PhD,39514.0,0.256,,4.0,53.5,0
EMP1038,2024-06-07 23:20:41.492265,Sales,Senior,Part-time,47.0,11.0,MASTER,74043.0,0.197,,1.0,7.5,0
EMP1039,2024-06-11 07:05:50.500454,Operations,Senior,Intern,38.0,14.0,Bachelor,15386.0,0.29,4.0,0.0,12.9,0
EMP1040,2024-06-14 14:50:59.508644,Sales,Manager,Contract,28.0,20.0,MASTER,61267.0,0.076,4.0,,51.2,0
EMP1041,2024-06-17 22:36:08.516833,Marketing,Senior,Intern,56.0,11.0,PhD,33792.0,0.124,2.0,,64.8,0
EMP1042,2024-06-21 06:21:17.525022,Operations,Junior,Contract,50.0,15.0,Master,133094.0,0.024,4.0,4.0,19.1,1
EMP1043,2024-06-24 14:06:26.533212,Operations,Junior,Part-time,32.0,12.0,bachelor,,0.165,3.0,5.0,18.8,0
EMP1044,2024-06-27 21:51:35.541401,IT,Mid,Part-time,53.0,20.0,Master,51220.0,0.241,4.0,3.0,7.0,0
EMP1045,2024-07-01 05:36:44.549590,IT,Mid,Part-time,40.0,15.0,bachelor,60783.0,0.145,4.0,1.0,10.8,0
EMP1046,2024-07-04 13:21:53.557779,Sales,Director,Full-time,34.0,13.0,MASTER,,0.243,3.0,0.0,12.4,0
EMP1047,2024-07-07 21:07:02.565969,Finance,Senior,Part-time,47.0,0.0,bachelor,57308.0,,4.0,2.0,37.8,1
EMP1048,2024-07-11 04:52:11.574158,Operations,Junior,Part-time,38.0,9.0,Master,25168.0,0.037,3.0,1.0,37.6,0
EMP1049,2024-07-14 12:37:20.582347,Finance,Junior,Full-time,32.0,0.0,Master,56504.0,0.073,4.0,,7.6,0
EMP1050,2024-07-17 20:22:29.590536,Operations,Director,Intern,64.0,11.0,PhD,126192.0,0.238,5.0,4.0,6.5,1
EMP1051,2024-07-21 04:07:38.598726,Finance,Director,Intern,25.0,5.0,High School,40696.0,0.045,3.0,,10.6,0
EMP1052,2024-07-24 11:52:47.606915,Engineering,Lead,Intern,35.0,26.0,phd,,0.002,4.0,3.0,6.6,0
EMP1053,2024-07-27 19:37:56.615104,Legal,Director,Contract,40.0,14.0,High School,60800.0,,4.0,1.0,10.8,0
EMP1054,2024-07-31 03:23:05.623293,Legal,Senior,Full-time,61.0,24.0,PhD,97349.0,0.2,,1.0,5.9,0
EMP1055,2024-08-03 11:08:14.631483,Finance,Junior,Intern,64.0,2.0,,48579.0,0.147,3.0,,39.6,0
EMP1056,2024-08-06 18:53:23.639672,IT,Mid,Intern,54.0,25.0,PhD,34929.0,0.094,5.0,3.0,18.2,0
EMP1057,2024-08-10 02:38:32.647861,IT,Junior,Full-time,38.0,20.0,Master,44879.0,0.205,5.0,,47.4,0
EMP1058,2024-08-13 10:23:41.656050,Operations,Lead,Intern,,24.0,High School,31380.0,0.071,4.0,5.0,714.2221665806396,0
EMP1059,2024-08-16 18:08:50.664240,IT,Mid,Part-time,48.0,21.0,Bachelor,34105.0,0.226,3.0,3.0,46.6,0
EMP1060,2024-08-20 01:53:59.672429,Legal,Manager,Intern,45.0,18.0,High School,111276.0,0.153,5.0,4.0,21.6,0
EMP1061,2024-08-23 09:39:08.680618,Engineering,Director,Intern,47.0,14.0,phd,39303.0,0.295,,,14.8,1
EMP1062,2024-08-26 17:24:17.688808,Legal,Junior,Part-time,53.0,21.0,MASTER,66346.0,0.083,2.0,2.0,4.4,0
EMP1063,2024-08-30 01:09:26.696997,Engineering,Manager,Contract,49.0,5.0,MASTER,89205.0,0.22,3.0,1.0,857.1426875381928,0
EMP1064,2024-09-02 08:54:35.705186,Operations,Manager,Part-time,26.0,5.0,MASTER,,0.254,,2.0,38.1,0
EMP1065,2024-09-05 16:39:44.713375,Engineering,Director,Part-time,57.0,21.0,MASTER,41938.0,0.017,3.0,0.0,25.1,0
EMP1066,2024-09-09 00:24:53.721565,Operations,Director,Part-time,34.0,17.0,bachelor,19308.0,0.071,4.0,3.0,3.6,0
EMP1067,2024-09-12 08:10:02.729754,Operations,Director,Intern,54.0,15.0,High School,37080.0,0.031,3.0,1.0,6.4,0
EMP1068,2024-09-15 15:55:11.737943,Finance,Manager,Full-time,35.0,20.0,High School,97557.0,0.218,3.0,3.0,22.1,0
EMP1069,2024-09-18 23:40:20.746132,HR,Mid,Intern,47.0,5.0,MASTER,26244.0,0.054,5.0,,4.6,0
EMP1070,2024-09-22 07:25:29.754322,Operations,Junior,Contract,24.0,14.0,MASTER,50947.0,0.12,2.0,,0.2,0
EMP1071,2024-09-25 15:10:38.762511,Finance,Director,Part-time,23.0,13.0,MASTER,1199189.8229760635,0.16,4.0,0.0,4.3,0
EMP1072,2024-09-28 22:55:47.770700,Operations,Mid,Intern,53.0,17.0,Master,39624.0,0.0,4.0,4.0,8.9,0
EMP1073,2024-10-02 06:40:56.778889,IT,Director,Contract,57.0,6.0,Master,76282.0,0.187,4.0,,4.5,0
EMP1074,2024-10-05 14:26:05.787079,IT,Director,Part-time,35.0,22.0,Master,119434.0,0.254,4.0,0.0,2.9,0
EMP1075,2024-10-08 22:11:14.795268,Finance,Mid,Full-time,34.0,27.0,Bachelor,54912.0,0.282,4.0,3.0,29.9,1
EMP1076,2024-10-12 05:56:23.803457,Sales,Manager,Part-time,23.0,26.0,phd,28185.0,0.023,4.0,2.0,18.8,0
EMP1077,2024-10-15 13:41:32.811646,HR,Senior,Part-time,56.0,26.0,bachelor,,0.085,4.0,2.0,13.2,0
EMP1078,2024-10-18 21:26:41.819836,Sales,Mid,Full-time,30.0,28.0,Bachelor,50349.0,0.038,5.0,,6.3,0
EMP1079,2024-10-22 05:11:50.828025,Legal,Manager,Intern,22.0,29.0,,,0.195,4.0,1.0,5.2,0
EMP1080,2024-10-25 12:56:59.836214,Finance,Mid,Part-time,44.0,4.0,PhD,57407.0,0.074,5.0,3.0,37.0,0
EMP1081,2024-10-28 20:42:08.844404,Marketing,Junior,Full-time,30.0,2.0,phd,31613.0,0.163,3.0,0.0,40.7,0
EMP1082,2024-11-01 04:27:17.852593,Sales,Director,Intern,22.0,22.0,Bachelor,34997.0,0.097,3.0,4.0,64.4,0
EMP1083,2024-11-04 12:12:26.860782,Sales,Mid,Intern,43.0,13.0,Master,63998.0,0.053,3.0,0.0,13.1,0
EMP1084,2024-11-07 19:57:35.868971,Marketing,Mid,Intern,25.0,27.0,bachelor,101089.0,0.123,2.0,,0.5,0
EMP1085,2024-11-11 03:42:44.877161,Engineering,Lead,Intern,22.0,29.0,MASTER,61868.0,0.178,4.0,5.0,0.0,0
EMP1086,2024-11-14 11:27:53.885350,Legal,Director,Part-time,22.0,16.0,phd,39660.0,0.027,3.0,1.0,13.4,0
EMP1087,2024-11-17 19:13:02.893539,Marketing,Lead,Contract,43.0,6.0,phd,147376.0,0.044,4.0,0.0,4.5,0
EMP1088,2024-11-21 02:58:11.901728,Legal,Director,Contract,24.0,6.0,MASTER,17851.0,0.24,3.0,2.0,25.1,0
EMP1089,2024-11-24 10:43:20.909918,Operations,Manager,Part-time,22.0,15.0,High School,35369.0,0.167,4.0,3.0,2.6,0
EMP1090,2024-11-27 18:28:29.918107,IT,Mid,Intern,29.0,11.0,PhD,1520402.607558995,0.043,4.0,,10.4,0
EMP1091,2024-12-01 02:13:38.926296,HR,Manager,Contract,57.0,19.0,Bachelor,23846.0,0.271,4.0,,0.3,0
EMP1092,2024-12-04 09:58:47.934485,Legal,Senior,Intern,45.0,3.0,Bachelor,145700.0,0.045,3.0,,32.3,1
EMP1093,2024-12-07 17:43:56.942675,Sales,Senior,Intern,62.0,4.0,PhD,36325.0,0.102,3.0,5.0,13.1,0
EMP1094,2024-12-11 01:29:05.950864,HR,Lead,Full-time,49.0,5.0,,97150.0,0.137,3.0,,15.5,0
EMP1095,2024-12-14 09:14:14.959053,Engineering,Lead,Contract,29.0,7.0,PhD,48826.0,0.04,3.0,2.0,34.0,0
EMP1096,2024-12-17 16:59:23.967242,IT,Senior,Full-time,41.0,10.0,High School,,0.15,4.0,2.0,5.0,0
EMP1097,2024-12-21 00:44:32.975432,Engineering,Lead,Full-time,33.0,9.0,High School,84860.0,0.192,1.0,,39.9,1
EMP1098,2024-12-24 08:29:41.983621,Legal,Director,Contract,50.0,25.0,Bachelor,88262.0,0.093,5.0,3.0,9.8,1
EMP1099,2024-12-27 16:14:50.991810,Marketing,Lead,Intern,37.0,14.0,Master,22815.0,0.212,1.0,5.0,37.3,0
EMP1100,2024-12-31 00:00:00.000000,IT,Director,Full-time,41.0,9.0,bachelor,61694.0,0.264,4.0,3.0,35.7,0
EMP0470,2019-04-08 11:55:24.840764,IT,Mid,Contract,62.0,7.0,PhD,44987.0,,2.0,1.0,24.3,0
EMP0852,2022-09-28 21:22:45.969062,HR,Mid,Contract,22.0,7.0,bachelor,32918.0,,4.0,3.0,21.6,0
EMP0012,2015-02-06 13:16:39.090081,IT,Director,Contract,51.0,15.0,High School,115659.0,0.286,,1.0,8.0,0
EMP0789,2022-03-03 12:58:18.453139,Operations,Junior,Contract,54.0,18.0,phd,,0.174,4.0,3.0,4.2,0
EMP0605,2020-06-30 02:30:40.946314,Legal,Mid,Intern,,5.0,PhD,140186.0,0.211,4.0,0.0,24.8,0
EMP1083,2024-11-04 12:12:26.860782,Sales,Mid,Intern,43.0,13.0,Master,63998.0,0.053,3.0,0.0,13.1,0
EMP0435,2018-12-13 04:35:09.554140,Legal,Manager,Full-time,,8.0,,16018.0,0.191,3.0,5.0,11.0,0
EMP0425,2018-11-09 23:03:39.472247,HR,Mid,Part-time,31.0,24.0,phd,36036.0,0.282,4.0,0.0,1.3,0
EMP0788,2022-02-28 05:13:09.444949,Marketing,Junior,Intern,51.0,13.0,Bachelor,28993.0,0.25,3.0,2.0,4.8,0
EMP1100,2024-12-31 00:00:00.000000,IT,Director,Full-time,41.0,9.0,bachelor,61694.0,0.264,4.0,3.0,35.7,0
EMP0107,2015-12-19 05:45:54.868061,Operations,Lead,Contract,27.0,26.0,Master,50540.0,0.235,5.0,5.0,5.6,0
EMP0422,2018-10-30 23:48:12.447679,Finance,Lead,Full-time,56.0,17.0,PhD,54790.0,0.094,3.0,,0.5,0
EMP0923,2023-05-22 19:48:25.550500,Marketing,Lead,Part-time,37.0,29.0,Bachelor,90869.0,0.205,4.0,4.0,7.9,0
EMP0468,2019-04-01 20:25:06.824385,IT,Mid,Contract,38.0,23.0,phd,55971.0,0.089,1.0,2.0,13.1,0
EMP0401,2018-08-22 05:00:03.275705,Engineering,Director,Contract,56.0,27.0,MASTER,48662.0,0.037,1.0,0.0,18.7,0
EMP0301,2017-09-23 21:45:02.456778,Finance,Manager,Part-time,29.0,13.0,High School,22065.0,0.111,2.0,2.0,0.6,0
EMP0300,2017-09-20 13:59:53.448589,Operations,Manager,Contract,34.0,13.0,High School,50039.0,0.261,3.0,4.0,5.3,0
EMP0757,2021-11-17 04:53:30.191082,HR,Director,Intern,24.0,28.0,PhD,,0.095,4.0,,36.1,0
EMP0976,2023-11-14 22:41:22.984531,Marketing,Director,Part-time,48.0,9.0,PhD,134925.0,0.092,3.0,3.0,29.5,0
EMP0236,2017-02-19 21:50:16.924476,Finance,Manager,Contract,40.0,11.0,Bachelor,107995.0,0.02,4.0,5.0,18.3,0
EMP1010,2024-03-06 22:16:29.262966,Legal,Director,Part-time,44.0,12.0,PhD,42510.0,0.006,4.0,2.0,2.3,0
EMP0664,2021-01-12 03:54:32.429481,Engineering,Senior,Part-time,22.0,18.0,,58103.0,0.047,4.0,5.0,34.5,0
EMP0118,2016-01-24 19:02:33.958143,HR,Lead,Full-time,57.0,19.0,bachelor,69155.0,0.156,3.0,2.0,19.9,0
EMP0698,2021-05-05 03:29:38.707916,HR,Director,Intern,58.0,23.0,MASTER,43588.0,0.073,3.0,4.0,23.4,0
EMP0197,2016-10-13 07:29:25.605095,Legal,Mid,Contract,53.0,13.0,bachelor,76328.0,0.196,3.0,5.0,1.5,0
